,id,features
137,1470,"[0.21944013237953186, 0.3680489659309387, 0.17403633892536163, 0.19302873313426971, 0.45551860332489014, 0.2642333209514618, 0.6496159434318542, 0.5681652426719666, 0.21884803473949432, 0.3740951418876648]"
138,1480,"[0.32033488154411316, 0.40799298882484436, 0.3604438304901123, 0.7630672454833984, 0.2279835045337677, 0.413727730512619, 0.36530572175979614, 0.5131241679191589, 0.3299656808376312, 0.5650444626808167]"
139,1490,"[0.0, 0.20197495818138123, 0.059232763946056366, 0.0, 0.5844324827194214, 0.4106813967227936, 0.6357793211936951, 0.067635677754879, 0.1726687252521515, 0.4928726851940155]"
140,1500,"[0.6475708484649658, 0.25393831729888916, 0.3376324772834778, 0.9870854020118713, 0.3323076665401459, 0.14412590861320496, 0.5679850578308105, 0.6075958609580994, 0.1002366840839386, 0.40555915236473083]"
141,1510,"[0.3393867313861847, 0.05034463852643967, 0.0, 0.27109140157699585, 0.2817046344280243, 0.10739298909902573, 0.4406323730945587, 0.19136495888233185, 0.04611136391758919, 0.44117170572280884]"
142,1520,"[0.4124275743961334, 0.67157381772995, 0.08062800765037537, 0.059858113527297974, 0.154222771525383, 0.023187199607491493, 0.8513460159301758, 0.2804190218448639, 0.20704573392868042, 0.08837836980819702]"
143,1550,"[0.3423701524734497, 0.0, 0.15326854586601257, 0.2720205783843994, 0.3109912872314453, 0.26399093866348267, 0.9069275856018066, 0.32450681924819946, 0.2916339039802551, 0.42836621403694153]"
144,1570,"[1.2100578546524048, 0.6245501041412354, 1.0774441957473755, 0.0, 0.0, 0.3364408314228058, 0.5058889985084534, 0.5787255167961121, 0.11115988343954086, 0.0]"
145,1580,"[0.2773865759372711, 0.22704023122787476, 0.1527850180864334, 0.8135077953338623, 0.4745638966560364, 0.17574836313724518, 0.9529969692230225, 0.448347806930542, 0.10946092009544373, 0.5476399660110474]"
146,1590,"[0.4114632308483124, 0.0370284840464592, 0.20246566832065582, 0.11527370661497116, 0.046077366918325424, 0.08940264582633972, 0.5894501805305481, 0.9292526841163635, 0.2746760845184326, 0.35855528712272644]"
147,1600,"[0.9100208282470703, 0.2623392343521118, 0.6703653335571289, 0.6751243472099304, 0.0, 0.0, 0.10274051874876022, 0.4590330123901367, 0.0, 0.32099688053131104]"
148,1610,"[0.2970805764198303, 0.4571642577648163, 0.07506203651428223, 0.8827472925186157, 0.3875645697116852, 0.07598832994699478, 0.8362200856208801, 0.397237092256546, 0.11094683408737183, 0.9125937223434448]"
149,1620,"[0.2035314291715622, 0.22558119893074036, 0.05292811617255211, 0.38396555185317993, 0.572907567024231, 0.22238650918006897, 0.5690299868583679, 0.6399357318878174, 0.349391907453537, 0.9566364288330078]"
150,1630,"[0.3393867313861847, 0.05034463852643967, 0.0, 0.27109140157699585, 0.2817046344280243, 0.10739298909902573, 0.4406323730945587, 0.19136495888233185, 0.04611136391758919, 0.44117170572280884]"
151,1640,"[0.254647433757782, 0.20275470614433289, 0.0, 0.0, 0.487196683883667, 0.6079139709472656, 0.7895832657814026, 0.32656434178352356, 0.3444868326187134, 0.4354189336299896]"
152,1650,"[0.252511590719223, 0.1689734160900116, 0.768351137638092, 0.5120919942855835, 1.0123014450073242, 0.20446115732192993, 0.05618894100189209, 0.34151512384414673, 0.588007390499115, 0.6062399744987488]"
153,1660,"[0.39614254236221313, 0.6515035033226013, 0.6747578382492065, 0.6942722797393799, 0.3980662524700165, 0.11635605245828629, 0.5849525928497314, 0.35902994871139526, 0.1303825080394745, 0.25917306542396545]"
154,1670,"[0.28506311774253845, 0.773531973361969, 0.575419545173645, 1.0181057453155518, 0.6189584732055664, 0.32715070247650146, 0.0, 0.15193487703800201, 0.20167890191078186, 0.5071972012519836]"
155,1680,"[0.5484082698822021, 0.31142857670783997, 0.12843672931194305, 0.8968439102172852, 0.7236760854721069, 0.12720881402492523, 0.46920666098594666, 0.6170963048934937, 0.18202698230743408, 0.41510462760925293]"
156,1690,"[0.08431930094957352, 0.15238985419273376, 0.25807303190231323, 0.37747958302497864, 0.10073601454496384, 0.20873601734638214, 0.6595379710197449, 0.8061956167221069, 0.3669498860836029, 0.6184331178665161]"
157,1720,"[0.0, 0.08735151588916779, 0.0, 0.12172505259513855, 0.0, 0.0, 0.20430703461170197, 0.714718759059906, 0.0, 0.12485308200120926]"
158,1730,"[0.5827282071113586, 0.3355824649333954, 0.4804881513118744, 0.964693546295166, 0.6104078888893127, 0.0, 0.3601340353488922, 0.3901219367980957, 0.4743204414844513, 0.3459806740283966]"
159,1750,"[0.0, 0.6185104250907898, 0.0, 0.0, 0.7066251039505005, 0.6193644404411316, 0.6600353717803955, 0.2685941755771637, 0.363515168428421, 0.1498497873544693]"
160,1760,"[0.27787789702415466, 0.08953528851270676, 0.7279543876647949, 0.006341568659991026, 0.5400702953338623, 0.4760872721672058, 0.5867086052894592, 0.09130435436964035, 0.16161732375621796, 0.0]"
161,1770,"[0.3951701521873474, 0.0766654834151268, 0.586553692817688, 0.4571528732776642, 0.2922585904598236, 0.4315907955169678, 0.7451620697975159, 0.5566016435623169, 0.543636679649353, 0.7729892134666443]"
162,1780,"[1.2822551727294922, 0.0, 0.0, 0.7374670505523682, 1.1120727062225342, 0.21793289482593536, 0.07232420146465302, 0.8999906182289124, 0.0, 0.5433917045593262]"
163,1810,"[0.6332557201385498, 0.45495063066482544, 0.558820903301239, 0.6777140498161316, 0.4735927879810333, 0.0760483518242836, 0.4178280532360077, 0.33236241340637207, 0.11108141392469406, 0.568188488483429]"
164,1830,"[0.05950320139527321, 0.4458586871623993, 0.4845237135887146, 0.8877560496330261, 0.10146911442279816, 0.10642926394939423, 0.8671039342880249, 0.7105209231376648, 0.48232564330101013, 0.3495635688304901]"
165,1840,"[0.46029406785964966, 0.5394845604896545, 0.5230019688606262, 0.6336677074432373, 0.25597697496414185, 0.09522166103124619, 0.5384947061538696, 0.6135803461074829, 0.13857567310333252, 0.3546752333641052]"
166,1850,"[0.5079154372215271, 0.8198563456535339, 0.7749645709991455, 0.0, 0.7843529582023621, 0.43047991394996643, 0.0, 0.8026143908500671, 0.34910476207733154, 0.3417251706123352]"
167,1860,"[0.9292292594909668, 0.09927544742822647, 1.13527250289917, 0.8719300031661987, 0.187483012676239, 0.23723603785037994, 0.2065005898475647, 0.4349079132080078, 0.4042322337627411, 0.015405049547553062]"
168,1870,"[0.023939726874232292, 0.3925088942050934, 0.5741338133811951, 0.940939724445343, 0.6803338527679443, 0.0, 0.1531878560781479, 0.5217229723930359, 0.6200790405273438, 0.6208721995353699]"
169,1880,"[0.4505497217178345, 0.42262664437294006, 0.32238587737083435, 0.2704520523548126, 0.6275197863578796, 0.3042496144771576, 0.36340826749801636, 0.9333177804946899, 0.6640635132789612, 0.5899226069450378]"
170,1890,"[0.0, 0.3655094802379608, 0.0, 0.0, 0.9807155132293701, 0.19202770292758942, 0.20277924835681915, 0.0, 0.1276952028274536, 0.9494288563728333]"
171,1900,"[0.5589392185211182, 0.05673910304903984, 1.1351474523544312, 0.9133034348487854, 0.6922506093978882, 0.0704021230340004, 0.11597748845815659, 0.6639831066131592, 0.5965732932090759, 0.5486806631088257]"
172,1910,"[0.8338560461997986, 0.30397534370422363, 0.3175017237663269, 1.2121601104736328, 0.21715262532234192, 0.47566449642181396, 0.3860812187194824, 0.265975683927536, 0.13972985744476318, 0.3603801429271698]"
173,1920,"[0.25852540135383606, 0.12534216046333313, 0.17563945055007935, 0.0528792105615139, 0.35665321350097656, 0.43275153636932373, 0.8750184178352356, 0.5877923369407654, 0.33684873580932617, 0.39857378602027893]"
174,1940,"[0.39169979095458984, 0.6601951718330383, 0.46186360716819763, 0.8323171138763428, 0.6747979521751404, 0.1606014519929886, 0.4479048550128937, 0.516613781452179, 0.16169926524162292, 0.3626198470592499]"
175,1950,"[0.3930853605270386, 0.9369143843650818, 0.40417182445526123, 0.8994889259338379, 0.467953622341156, 0.06742963939905167, 0.4466688334941864, 0.37215858697891235, 0.19299066066741943, 0.6090800762176514]"
176,1960,"[0.6203974485397339, 0.7131961584091187, 0.5964305400848389, 0.9232841730117798, 0.39336785674095154, 0.060172636061906815, 0.41534656286239624, 0.4056955873966217, 0.37400317192077637, 0.3602021336555481]"
177,1970,"[0.2755865454673767, 0.4153393507003784, 0.2442116141319275, 0.0, 0.0, 0.15473222732543945, 0.8483744263648987, 0.9155904054641724, 0.0, 0.0]"
178,1980,"[0.15766292810440063, 0.0, 0.0, 0.0, 0.0, 0.1842246651649475, 0.587973415851593, 1.220008373260498, 0.0, 0.0]"
179,1990,"[0.0, 0.0, 0.844532310962677, 0.0, 0.0, 0.4365535378456116, 0.21044455468654633, 0.7257715463638306, 0.09219416975975037, 0.23159392178058624]"
180,2000,"[0.3029637336730957, 0.4692544937133789, 0.0, 0.6050134897232056, 0.4035775661468506, 0.10102517902851105, 0.9584070444107056, 0.5328499674797058, 0.0012977530714124441, 0.8524527549743652]"
181,2010,"[0.4416484832763672, 0.7701297402381897, 0.8083025217056274, 0.9996271133422852, 0.13930094242095947, 0.23725752532482147, 0.7177321314811707, 0.18631958961486816, 0.4432535171508789, 0.021916650235652924]"
182,2020,"[0.4411313831806183, 0.7312701940536499, 0.537842869758606, 0.9040818810462952, 0.38586318492889404, 0.08101189136505127, 0.46471458673477173, 0.5979576110839844, 0.14095911383628845, 0.3463468551635742]"
183,2040,"[0.3384483754634857, 0.4629131853580475, 0.0, 0.12891675531864166, 0.9551734328269958, 0.1785963624715805, 0.6808634996414185, 0.4357430040836334, 0.27140575647354126, 0.23084896802902222]"
184,2050,"[0.01501139160245657, 0.2654169499874115, 0.0, 0.0, 0.910217821598053, 0.2374422401189804, 0.8600049018859863, 0.47836124897003174, 0.13156263530254364, 0.15860845148563385]"
185,2060,"[1.033137559890747, 0.0, 0.1615835279226303, 0.0, 0.10594870150089264, 0.40950241684913635, 0.729167640209198, 0.7681924700737, 0.21553628146648407, 0.1751195788383484]"
186,2070,"[0.3398553133010864, 0.8905904293060303, 0.573771059513092, 0.839985191822052, 0.6033334732055664, 0.05934363231062889, 0.40560606122016907, 0.06903008371591568, 0.2524034380912781, 0.6447216272354126]"
187,2080,"[0.24682945013046265, 0.8248990774154663, 0.13476163148880005, 0.6576662659645081, 0.7720093131065369, 0.0, 0.8790610432624817, 0.2954502999782562, 0.23881028592586517, 0.24757595360279083]"
188,2090,"[0.1840783804655075, 0.7992501854896545, 0.04711292311549187, 0.5335087776184082, 0.7114543318748474, 0.0, 0.9373126029968262, 0.24834299087524414, 0.22499017417430878, 0.20152440667152405]"
189,2100,"[0.39427852630615234, 0.6493604183197021, 0.2013653963804245, 0.4953410029411316, 0.5820196866989136, 0.11333183199167252, 0.7714881300926208, 0.310716450214386, 0.04827996343374252, 0.4169006943702698]"
190,2110,"[0.6607667207717896, 0.19670520722866058, 0.39801496267318726, 0.7555647492408752, 0.239635169506073, 0.09944478422403336, 0.6584423184394836, 0.30466488003730774, 0.25244706869125366, 0.28785941004753113]"
191,2120,"[0.3067139685153961, 0.09530360251665115, 0.16981717944145203, 0.16487954556941986, 0.266518771648407, 0.1916971653699875, 0.7913245558738708, 0.7669991254806519, 0.25863519310951233, 0.602388858795166]"
192,2130,"[0.6791742444038391, 0.6528800129890442, 0.7452051043510437, 0.6918423771858215, 0.33263835310935974, 0.2621309459209442, 0.5062240362167358, 0.4303475320339203, 0.16666580736637115, 0.29323136806488037]"
193,2140,"[0.6326107978820801, 0.17802225053310394, 0.20981967449188232, 0.7980183959007263, 0.6092647910118103, 0.0, 0.7191357016563416, 0.6483653783798218, 0.3408973515033722, 0.03894820436835289]"
194,2150,"[0.4759427011013031, 0.40400785207748413, 0.29085710644721985, 0.9169626832008362, 0.555785059928894, 0.2563318908214569, 0.6154645085334778, 0.3779878616333008, 0.3916146755218506, 0.3975294530391693]"
195,2160,"[0.4262784421443939, 0.9881269335746765, 0.9621907472610474, 0.3754029870033264, 0.0, 0.006071209441870451, 0.6328071355819702, 0.6201246976852417, 0.2379227876663208, 0.34556230902671814]"
196,2170,"[0.8092150688171387, 0.0, 0.1441962569952011, 0.0, 0.0, 0.8221423029899597, 0.8058555126190186, 0.11125410348176956, 0.3747468590736389, 0.5873587727546692]"
197,2180,"[0.5024048089981079, 0.0, 0.0823235958814621, 0.8467695713043213, 0.45338767766952515, 0.31769469380378723, 0.5710892677307129, 0.5246376991271973, 0.32559606432914734, 0.8461904525756836]"
198,2190,"[0.029891464859247208, 0.622107744216919, 0.10243692249059677, 0.0, 0.839038074016571, 0.4784224033355713, 0.5523699522018433, 0.17603303492069244, 0.35744261741638184, 0.7185494303703308]"
199,2200,"[0.18474645912647247, 0.4979579746723175, 0.1855335235595703, 0.6107446551322937, 0.44232943654060364, 0.2723844647407532, 0.769562840461731, 0.21121001243591309, 0.0, 0.0350489467382431]"
200,2210,"[0.30340585112571716, 0.8849859833717346, 0.7066651582717896, 0.7572566270828247, 0.10149743407964706, 0.20476792752742767, 0.45757120847702026, 0.27036401629447937, 0.43020156025886536, 0.4518440067768097]"
201,2240,"[0.5493291616439819, 0.7799344062805176, 0.39212682843208313, 0.36668187379837036, 0.6090366840362549, 0.12229359894990921, 0.572201669216156, 0.2900990843772888, 0.2468808889389038, 0.4948289394378662]"
202,2250,"[0.5073564648628235, 0.2922280728816986, 0.62359619140625, 0.2928505539894104, 0.26183202862739563, 0.5837199687957764, 0.8404563069343567, 0.21756233274936676, 0.8813996315002441, 0.14677947759628296]"
203,2260,"[0.024212772026658058, 0.0, 0.0, 0.4713072180747986, 0.328422486782074, 0.26053616404533386, 0.5244053602218628, 0.886471152305603, 0.45360979437828064, 0.9436586499214172]"
204,2280,"[0.5527315735816956, 0.37521791458129883, 0.373783141374588, 0.4790217876434326, 0.17131222784519196, 0.3160032331943512, 0.6355263590812683, 0.49721452593803406, 0.31768831610679626, 0.6712167263031006]"
205,2290,"[0.8361508846282959, 0.3840700685977936, 0.8608621954917908, 0.38266584277153015, 0.37558525800704956, 0.0, 0.5532260537147522, 0.3642757534980774, 0.013808827847242355, 0.1745489239692688]"
206,2300,"[0.5391606092453003, 0.8336371183395386, 0.5413958430290222, 1.0589580535888672, 0.29578664898872375, 0.1630212664604187, 0.6104356646537781, 0.22018229961395264, 0.11081963777542114, 0.2931755483150482]"
207,2310,"[0.4729789197444916, 0.6991294026374817, 0.1381569355726242, 0.6605194211006165, 0.8713578581809998, 0.00683731772005558, 0.7819302678108215, 0.24862004816532135, 0.019017763435840607, 0.4018976390361786]"
208,2320,"[0.36006173491477966, 0.11324145644903183, 0.5829799175262451, 0.29973089694976807, 0.5636988878250122, 0.1473158746957779, 0.5235104560852051, 0.695266604423523, 0.3209190368652344, 0.51547771692276]"
209,2330,"[0.7705556750297546, 0.5816994905471802, 0.7088573575019836, 1.0623408555984497, 0.0417763851583004, 0.2425289899110794, 0.6805329322814941, 0.28035449981689453, 0.45520806312561035, 0.1128816306591034]"
210,2340,"[0.31102073192596436, 0.15586522221565247, 0.299054890871048, 0.24400529265403748, 0.6998925805091858, 0.06648251414299011, 0.7223773002624512, 0.4651893079280853, 0.3367946147918701, 0.7629460096359253]"
211,2350,"[0.1534939855337143, 0.0, 0.13560327887535095, 0.250796377658844, 0.5723839402198792, 0.550255537033081, 0.9559856057167053, 0.2377394288778305, 0.6720415353775024, 0.2028881460428238]"
212,2360,"[0.7948197722434998, 0.7213134169578552, 0.8093104362487793, 0.8847646117210388, 0.007867946289479733, 0.13913962244987488, 0.45810624957084656, 0.6788983941078186, 0.5166573524475098, 0.10769877582788467]"
213,2370,"[0.09753305464982986, 0.3347490429878235, 0.2746465504169464, 0.8307567834854126, 0.34842202067375183, 0.2872755527496338, 0.7598056793212891, 0.37390074133872986, 0.2314383089542389, 0.6319378018379211]"
214,2380,"[0.243104949593544, 0.0, 0.0, 0.0, 0.2719256579875946, 0.4283859133720398, 0.7541091442108154, 0.6868078112602234, 0.09186090528964996, 0.0884559378027916]"
215,2390,"[0.503678023815155, 0.5154557228088379, 0.26745277643203735, 0.925186276435852, 0.2808521091938019, 0.0, 0.5436197519302368, 0.5786322355270386, 0.5512238144874573, 0.28996923565864563]"
216,2400,"[0.10150603950023651, 0.4671120047569275, 0.41612905263900757, 0.1758543998003006, 0.695386528968811, 0.27006250619888306, 0.4365684688091278, 0.48834872245788574, 0.478569358587265, 0.3939164876937866]"
217,2410,"[0.465657114982605, 0.4017585515975952, 0.0, 0.0, 0.2541755735874176, 0.14047421514987946, 0.7116190195083618, 0.5661775469779968, 0.0, 0.7849113345146179]"
218,2420,"[0.41379666328430176, 0.5204919576644897, 0.0, 0.42601820826530457, 0.6354697346687317, 0.04022480919957161, 0.7905064821243286, 0.45344507694244385, 0.028177274391055107, 0.558864951133728]"
219,2430,"[0.033072348684072495, 0.7871098518371582, 0.5495237112045288, 0.0, 0.3721601665019989, 0.16423916816711426, 1.003199577331543, 0.38619479537010193, 0.4247892200946808, 0.254718154668808]"
220,2440,"[0.37703806161880493, 0.7964972257614136, 0.27667954564094543, 0.290579617023468, 0.3427494764328003, 0.18048623204231262, 0.48052769899368286, 0.8372330665588379, 0.4010610282421112, 0.5279306769371033]"
221,2450,"[0.3384057581424713, 0.0, 0.0, 0.03793726861476898, 0.4376644790172577, 0.35221922397613525, 0.5476914048194885, 0.7437564730644226, 0.31206047534942627, 0.07391421496868134]"
222,2460,"[0.25417423248291016, 0.0, 0.7782424092292786, 0.0, 0.0, 0.0, 0.667772114276886, 0.9781624674797058, 0.0, 0.0]"
223,2470,"[0.2340831309556961, 0.4315924644470215, 0.04182709753513336, 0.4856049418449402, 0.4814712703227997, 0.2335772067308426, 1.0103278160095215, 0.3449386954307556, 0.13431987166404724, 0.5722010135650635]"
224,2480,"[0.4562889039516449, 0.3519044518470764, 0.7990798354148865, 0.7410222887992859, 0.4556628465652466, 0.36061885952949524, 0.3744298815727234, 0.4530976116657257, 0.6582109928131104, 0.04846641421318054]"
225,2490,"[0.4907376766204834, 0.31180238723754883, 0.174300879240036, 0.6170259714126587, 0.08975677192211151, 0.15806910395622253, 0.6860818862915039, 0.6365103721618652, 0.2476651668548584, 0.6753636598587036]"
226,2500,"[0.33476343750953674, 0.027617042884230614, 0.536493718624115, 0.19950903952121735, 0.5359846353530884, 0.1466297060251236, 0.09962301701307297, 1.1031385660171509, 0.21637164056301117, 0.29667484760284424]"
